prediction_time,image_time,forecast_end,prediction_label,probability,image_path,pred_binary,gt_label,matched_goes
2026-03-25T20:51:30.162176,2/18/2026 11:00,2/18/2026 23:00,No Flare,0.871660173,data\hmi_jpg\2026\02\18\HMI.m2026.02.18_11.00.00.jpg,0,1,"B5.8, B9.2, C2.2"
2026-03-25T20:51:30.276407,2/18/2026 12:00,2/19/2026 0:00,No Flare,0.844779432,data\hmi_jpg\2026\02\18\HMI.m2026.02.18_12.00.00.jpg,0,1,"B5.8, B9.2, C2.2"
2026-03-25T20:51:30.380011,2/18/2026 13:00,2/19/2026 1:00,No Flare,0.886615157,data\hmi_jpg\2026\02\18\HMI.m2026.02.18_13.00.00.jpg,0,1,"B5.8, B9.2, C2.2"
2026-03-25T20:51:30.466831,2/18/2026 14:00,2/19/2026 2:00,No Flare,0.852820456,data\hmi_jpg\2026\02\18\HMI.m2026.02.18_14.00.00.jpg,0,1,"B9.2, C2.2"
2026-03-25T20:51:30.548498,2/18/2026 15:00,2/19/2026 3:00,No Flare,0.883044064,data\hmi_jpg\2026\02\18\HMI.m2026.02.18_15.00.00.jpg,0,1,"B9.2, C2.2"
2026-03-25T20:51:30.628946,2/18/2026 16:00,2/19/2026 4:00,No Flare,0.904208004,data\hmi_jpg\2026\02\18\HMI.m2026.02.18_16.00.00.jpg,0,1,"B9.2, C2.2"
2026-03-25T20:51:30.707308,2/18/2026 17:00,2/19/2026 5:00,No Flare,0.879434109,data\hmi_jpg\2026\02\18\HMI.m2026.02.18_17.00.00.jpg,0,1,"B9.2, C2.2"
2026-03-25T20:51:30.784237,2/18/2026 18:00,2/19/2026 6:00,No Flare,0.888424754,data\hmi_jpg\2026\02\18\HMI.m2026.02.18_18.00.00.jpg,0,1,"B9.2, C2.2"
2026-03-25T20:51:30.859728,2/18/2026 19:00,2/19/2026 7:00,No Flare,0.880659521,data\hmi_jpg\2026\02\18\HMI.m2026.02.18_19.00.00.jpg,0,1,"B9.2, C2.2, C1.1, C2.0"
2026-03-25T20:51:30.935396,2/18/2026 20:00,2/19/2026 8:00,No Flare,0.865686059,data\hmi_jpg\2026\02\18\HMI.m2026.02.18_20.00.00.jpg,0,1,"C2.2, C1.1, C2.0, C2.0"
2026-03-25T20:51:31.020738,2/18/2026 21:00,2/19/2026 9:00,No Flare,0.899025857,data\hmi_jpg\2026\02\18\HMI.m2026.02.18_21.00.00.jpg,0,1,"C1.1, C2.0, C2.0"
2026-03-25T20:51:31.107001,2/18/2026 22:00,2/19/2026 10:00,No Flare,0.889479399,data\hmi_jpg\2026\02\18\HMI.m2026.02.18_22.00.00.jpg,0,1,"C1.1, C2.0, C2.0"
2026-03-25T20:51:31.184264,2/18/2026 23:00,2/19/2026 11:00,No Flare,0.905166507,data\hmi_jpg\2026\02\18\HMI.m2026.02.18_23.00.00.jpg,0,1,"C1.1, C2.0, C2.0, C1.0"
2026-03-25T20:51:31.270673,2/19/2026 0:00,2/19/2026 12:00,No Flare,0.90085125,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_00.00.00.jpg,0,1,"C1.1, C2.0, C2.0, C1.0"
2026-03-25T20:51:31.348438,2/19/2026 1:00,2/19/2026 13:00,No Flare,0.877247691,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_01.00.00.jpg,0,1,"C1.1, C2.0, C2.0, C1.0"
2026-03-25T20:51:31.426653,2/19/2026 2:00,2/19/2026 14:00,No Flare,0.851489604,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_02.00.00.jpg,0,1,"C1.1, C2.0, C2.0, C1.0"
2026-03-25T20:51:31.500892,2/19/2026 3:00,2/19/2026 15:00,No Flare,0.857777178,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_03.00.00.jpg,0,1,"C1.1, C2.0, C2.0, C1.0"
2026-03-25T20:51:31.577272,2/19/2026 4:00,2/19/2026 16:00,No Flare,0.85799098,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_04.00.00.jpg,0,1,"C1.1, C2.0, C2.0, C1.0"
2026-03-25T20:51:31.656216,2/19/2026 5:00,2/19/2026 17:00,No Flare,0.867828488,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_05.00.00.jpg,0,1,"C1.1, C2.0, C2.0, C1.0"
2026-03-25T20:51:31.734547,2/19/2026 6:00,2/19/2026 18:00,No Flare,0.851589918,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_06.00.00.jpg,0,1,"C1.1, C2.0, C2.0, C1.0"
2026-03-25T20:51:31.812449,2/19/2026 7:00,2/19/2026 19:00,No Flare,0.826713562,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_07.00.00.jpg,0,1,"C2.0, C1.0"
2026-03-25T20:51:31.891742,2/19/2026 8:00,2/19/2026 20:00,No Flare,0.799681008,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_08.00.00.jpg,0,1,"C1.0, C1.6"
2026-03-25T20:51:31.963038,2/19/2026 9:00,2/19/2026 21:00,No Flare,0.803211629,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_09.00.00.jpg,0,1,"C1.0, C1.6"
2026-03-25T20:51:32.041504,2/19/2026 10:00,2/19/2026 22:00,No Flare,0.815526128,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_10.00.00.jpg,0,1,"C1.0, C1.6"
2026-03-25T20:51:32.116070,2/19/2026 11:00,2/19/2026 23:00,No Flare,0.869715869,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_11.00.00.jpg,0,1,C1.6
2026-03-25T20:51:32.193146,2/19/2026 12:00,2/20/2026 0:00,No Flare,0.872194946,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_12.00.00.jpg,0,1,C1.6
2026-03-25T20:51:32.266321,2/19/2026 13:00,2/20/2026 1:00,No Flare,0.867214024,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_13.00.00.jpg,0,1,C1.6
2026-03-25T20:51:32.425674,2/19/2026 14:00,2/20/2026 2:00,No Flare,0.86396718,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_14.00.00.jpg,0,1,C1.6
2026-03-25T20:51:32.553201,2/19/2026 15:00,2/20/2026 3:00,No Flare,0.894726753,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_15.00.00.jpg,0,1,"C1.6, C2.8"
2026-03-25T20:51:32.662826,2/19/2026 16:00,2/20/2026 4:00,No Flare,0.891615927,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_16.00.00.jpg,0,1,"C1.6, C2.8"
2026-03-25T20:51:32.767276,2/19/2026 17:00,2/20/2026 5:00,No Flare,0.881098926,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_17.00.00.jpg,0,1,"C1.6, C2.8"
2026-03-25T20:51:32.867030,2/19/2026 18:00,2/20/2026 6:00,No Flare,0.874706447,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_18.00.00.jpg,0,1,"C1.6, C2.8, B8.1"
2026-03-25T20:51:32.964990,2/19/2026 19:00,2/20/2026 7:00,No Flare,0.911943197,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_19.00.00.jpg,0,1,"C1.6, C2.8, B8.1"
2026-03-25T20:51:33.067985,2/19/2026 20:00,2/20/2026 8:00,No Flare,0.921364546,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_20.00.00.jpg,0,1,"C2.8, B8.1"
2026-03-25T20:51:33.159062,2/19/2026 21:00,2/20/2026 9:00,No Flare,0.892255306,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_21.00.00.jpg,0,1,"C2.8, B8.1"
2026-03-25T20:51:33.249580,2/19/2026 22:00,2/20/2026 10:00,No Flare,0.85531652,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_22.00.00.jpg,0,1,"C2.8, B8.1"
2026-03-25T20:51:33.340265,2/19/2026 23:00,2/20/2026 11:00,No Flare,0.887854278,data\hmi_jpg\2026\02\19\HMI.m2026.02.19_23.00.00.jpg,0,1,"C2.8, B8.1"
2026-03-25T20:51:33.423600,2/20/2026 0:00,2/20/2026 12:00,No Flare,0.865194023,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_00.00.00.jpg,0,1,"C2.8, B8.1"
2026-03-25T20:51:33.537458,2/20/2026 1:00,2/20/2026 13:00,No Flare,0.864827394,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_01.00.00.jpg,0,1,"C2.8, B8.1, B6.0"
2026-03-25T20:51:33.655053,2/20/2026 2:00,2/20/2026 14:00,No Flare,0.881494641,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_02.00.00.jpg,0,1,"C2.8, B8.1, B6.0"
2026-03-25T20:51:33.763224,2/20/2026 3:00,2/20/2026 15:00,No Flare,0.885915697,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_03.00.00.jpg,0,1,"B8.1, B6.0"
2026-03-25T20:51:33.875210,2/20/2026 4:00,2/20/2026 16:00,No Flare,0.920103252,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_04.00.00.jpg,0,1,"B8.1, B6.0"
2026-03-25T20:51:33.978236,2/20/2026 5:00,2/20/2026 17:00,No Flare,0.831911981,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_05.00.00.jpg,0,1,"B8.1, B6.0, B5.5"
2026-03-25T20:51:34.084732,2/20/2026 6:00,2/20/2026 18:00,No Flare,0.782171071,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_06.00.00.jpg,0,1,"B6.0, B5.5"
2026-03-25T20:51:34.192286,2/20/2026 7:00,2/20/2026 19:00,No Flare,0.833887339,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_07.00.00.jpg,0,1,"B6.0, B5.5"
2026-03-25T20:51:34.396455,2/20/2026 8:00,2/20/2026 20:00,No Flare,0.881191373,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_08.00.00.jpg,0,1,"B6.0, B5.5"
2026-03-25T20:51:34.575377,2/20/2026 9:00,2/20/2026 21:00,No Flare,0.892245352,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_09.00.00.jpg,0,1,"B6.0, B5.5"
2026-03-25T20:51:34.684369,2/20/2026 10:00,2/20/2026 22:00,No Flare,0.917038321,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_10.00.00.jpg,0,1,"B6.0, B5.5"
2026-03-25T20:51:34.806151,2/20/2026 11:00,2/20/2026 23:00,No Flare,0.909542143,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_11.00.00.jpg,0,1,"B6.0, B5.5"
2026-03-25T20:51:34.940762,2/20/2026 12:00,2/21/2026 0:00,No Flare,0.903697848,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_12.00.00.jpg,0,1,"B6.0, B5.5"
2026-03-25T20:51:35.073596,2/20/2026 13:00,2/21/2026 1:00,No Flare,0.921120226,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_13.00.00.jpg,0,1,B5.5
2026-03-25T20:51:35.187053,2/20/2026 14:00,2/21/2026 2:00,No Flare,0.919436157,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_14.00.00.jpg,0,1,B5.5
2026-03-25T20:51:35.304678,2/20/2026 15:00,2/21/2026 3:00,No Flare,0.91333437,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_15.00.00.jpg,0,1,B5.5
2026-03-25T20:51:35.410346,2/20/2026 16:00,2/21/2026 4:00,No Flare,0.905622959,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_16.00.00.jpg,0,1,B5.5
2026-03-25T20:51:35.517321,2/20/2026 17:00,2/21/2026 5:00,No Flare,0.903905451,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_17.00.00.jpg,0,0,
2026-03-25T20:51:35.617166,2/20/2026 18:00,2/21/2026 6:00,No Flare,0.903440952,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_18.00.00.jpg,0,0,
2026-03-25T20:51:35.722452,2/20/2026 19:00,2/21/2026 7:00,No Flare,0.922433436,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_19.00.00.jpg,0,0,
2026-03-25T20:51:35.828498,2/20/2026 20:00,2/21/2026 8:00,No Flare,0.932285786,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_20.00.00.jpg,0,0,
2026-03-25T20:51:35.939594,2/20/2026 21:00,2/21/2026 9:00,No Flare,0.923515379,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_21.00.00.jpg,0,1,B4.6
2026-03-25T20:51:36.073240,2/20/2026 22:00,2/21/2026 10:00,No Flare,0.928851843,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_22.00.00.jpg,0,1,B4.6
2026-03-25T20:51:36.183029,2/20/2026 23:00,2/21/2026 11:00,No Flare,0.913505733,data\hmi_jpg\2026\02\20\HMI.m2026.02.20_23.00.00.jpg,0,1,B4.6
2026-03-25T20:51:36.288485,2/21/2026 0:00,2/21/2026 12:00,No Flare,0.906686366,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_00.00.00.jpg,0,1,B4.6
2026-03-25T20:51:36.386017,2/21/2026 1:00,2/21/2026 13:00,No Flare,0.906194091,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_01.00.00.jpg,0,1,"B4.6, B6.6"
2026-03-25T20:51:36.519718,2/21/2026 2:00,2/21/2026 14:00,No Flare,0.911489844,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_02.00.00.jpg,0,1,"B4.6, B6.6"
2026-03-25T20:51:36.635974,2/21/2026 3:00,2/21/2026 15:00,No Flare,0.918494225,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_03.00.00.jpg,0,1,"B4.6, B6.6"
2026-03-25T20:51:36.746523,2/21/2026 4:00,2/21/2026 16:00,No Flare,0.930038333,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_04.00.00.jpg,0,1,"B4.6, B6.6"
2026-03-25T20:51:36.853819,2/21/2026 5:00,2/21/2026 17:00,No Flare,0.933664978,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_05.00.00.jpg,0,1,"B4.6, B6.6, B5.2"
2026-03-25T20:51:36.965512,2/21/2026 6:00,2/21/2026 18:00,No Flare,0.930055022,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_06.00.00.jpg,0,1,"B4.6, B6.6, B5.2"
2026-03-25T20:51:37.050380,2/21/2026 7:00,2/21/2026 19:00,No Flare,0.918618262,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_07.00.00.jpg,0,1,"B4.6, B6.6, B5.2, B6.7"
2026-03-25T20:51:37.135710,2/21/2026 8:00,2/21/2026 20:00,No Flare,0.91861397,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_08.00.00.jpg,0,1,"B4.6, B6.6, B5.2, B6.7, B4.4"
2026-03-25T20:51:37.219604,2/21/2026 9:00,2/21/2026 21:00,No Flare,0.92452091,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_09.00.00.jpg,0,1,"B6.6, B5.2, B6.7, B4.4"
2026-03-25T20:51:37.296319,2/21/2026 10:00,2/21/2026 22:00,No Flare,0.91083312,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_10.00.00.jpg,0,1,"B6.6, B5.2, B6.7, B4.4, B4.5"
2026-03-25T20:51:37.372640,2/21/2026 11:00,2/21/2026 23:00,No Flare,0.91730237,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_11.00.00.jpg,0,1,"B6.6, B5.2, B6.7, B4.4, B4.5"
2026-03-25T20:51:37.450698,2/21/2026 12:00,2/22/2026 0:00,No Flare,0.918519616,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_12.00.00.jpg,0,1,"B6.6, B5.2, B6.7, B4.4, B4.5"
2026-03-25T20:51:37.533394,2/21/2026 13:00,2/22/2026 1:00,No Flare,0.916761696,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_13.00.00.jpg,0,1,"B5.2, B6.7, B4.4, B4.5, C1.2"
2026-03-25T20:51:37.614925,2/21/2026 14:00,2/22/2026 2:00,No Flare,0.929366529,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_14.00.00.jpg,0,1,"B5.2, B6.7, B4.4, B4.5, C1.2, B7.7"
2026-03-25T20:51:37.697055,2/21/2026 15:00,2/22/2026 3:00,No Flare,0.93542856,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_15.00.00.jpg,0,1,"B5.2, B6.7, B4.4, B4.5, C1.2, B7.7"
2026-03-25T20:51:37.771385,2/21/2026 16:00,2/22/2026 4:00,No Flare,0.947083473,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_16.00.00.jpg,0,1,"B5.2, B6.7, B4.4, B4.5, C1.2, B7.7"
2026-03-25T20:51:37.847287,2/21/2026 17:00,2/22/2026 5:00,No Flare,0.953139126,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_17.00.00.jpg,0,1,"B6.7, B4.4, B4.5, C1.2, B7.7"
2026-03-25T20:51:37.920794,2/21/2026 18:00,2/22/2026 6:00,No Flare,0.95972532,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_18.00.00.jpg,0,1,"B6.7, B4.4, B4.5, C1.2, B7.7"
2026-03-25T20:51:37.999983,2/21/2026 19:00,2/22/2026 7:00,No Flare,0.960996211,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_19.00.00.jpg,0,1,"B4.4, B4.5, C1.2, B7.7, C2.2"
2026-03-25T20:51:38.083427,2/21/2026 20:00,2/22/2026 8:00,No Flare,0.962349832,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_20.00.00.jpg,0,1,"B4.5, C1.2, B7.7, C2.2"
2026-03-25T20:51:38.174404,2/21/2026 21:00,2/22/2026 9:00,No Flare,0.960630834,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_21.00.00.jpg,0,1,"B4.5, C1.2, B7.7, C2.2"
2026-03-25T20:51:38.256163,2/21/2026 22:00,2/22/2026 10:00,No Flare,0.961903334,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_22.00.00.jpg,0,1,"C1.2, B7.7, C2.2"
2026-03-25T20:51:38.331590,2/21/2026 23:00,2/22/2026 11:00,No Flare,0.96384424,data\hmi_jpg\2026\02\21\HMI.m2026.02.21_23.00.00.jpg,0,1,"C1.2, B7.7, C2.2"
2026-03-25T20:51:38.401239,2/22/2026 0:00,2/22/2026 12:00,No Flare,0.964000404,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_00.00.00.jpg,0,1,"C1.2, B7.7, C2.2, C1.0, C1.0"
2026-03-25T20:51:38.478995,2/22/2026 1:00,2/22/2026 13:00,No Flare,0.964441836,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_01.00.00.jpg,0,1,"B7.7, C2.2, C1.0, C1.0"
2026-03-25T20:51:38.558366,2/22/2026 2:00,2/22/2026 14:00,No Flare,0.963860154,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_02.00.00.jpg,0,1,"C2.2, C1.0, C1.0"
2026-03-25T20:51:38.634753,2/22/2026 3:00,2/22/2026 15:00,No Flare,0.964302361,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_03.00.00.jpg,0,1,"C2.2, C1.0, C1.0"
2026-03-25T20:51:38.713507,2/22/2026 4:00,2/22/2026 16:00,No Flare,0.965210855,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_04.00.00.jpg,0,1,"C2.2, C1.0, C1.0, C1.5, C1.5"
2026-03-25T20:51:38.793550,2/22/2026 5:00,2/22/2026 17:00,No Flare,0.962777138,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_05.00.00.jpg,0,1,"C2.2, C1.0, C1.0, C1.5, C1.5"
2026-03-25T20:51:38.866448,2/22/2026 6:00,2/22/2026 18:00,No Flare,0.960030377,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_06.00.00.jpg,0,1,"C2.2, C1.0, C1.0, C1.5, C1.5"
2026-03-25T20:51:38.943428,2/22/2026 7:00,2/22/2026 19:00,No Flare,0.959614038,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_07.00.00.jpg,0,1,"C1.0, C1.0, C1.5, C1.5"
2026-03-25T20:51:39.022857,2/22/2026 8:00,2/22/2026 20:00,No Flare,0.960112751,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_08.00.00.jpg,0,1,"C1.0, C1.0, C1.5, C1.5"
2026-03-25T20:51:39.108393,2/22/2026 9:00,2/22/2026 21:00,No Flare,0.960117161,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_09.00.00.jpg,0,1,"C1.0, C1.0, C1.5, C1.5"
2026-03-25T20:51:39.193686,2/22/2026 10:00,2/22/2026 22:00,No Flare,0.96308887,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_10.00.00.jpg,0,1,"C1.0, C1.0, C1.5, C1.5"
2026-03-25T20:51:39.279730,2/22/2026 11:00,2/22/2026 23:00,No Flare,0.964659989,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_11.00.00.jpg,0,1,"C1.0, C1.0, C1.5, C1.5"
2026-03-25T20:51:39.373121,2/22/2026 12:00,2/23/2026 0:00,No Flare,0.965427279,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_12.00.00.jpg,0,1,"C1.5, C1.5"
2026-03-25T20:51:39.467866,2/22/2026 13:00,2/23/2026 1:00,No Flare,0.966742814,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_13.00.00.jpg,0,1,"C1.5, C1.5"
2026-03-25T20:51:39.576310,2/22/2026 14:00,2/23/2026 2:00,No Flare,0.966922104,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_14.00.00.jpg,0,1,"C1.5, C1.5"
2026-03-25T20:51:39.676076,2/22/2026 15:00,2/23/2026 3:00,No Flare,0.966436744,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_15.00.00.jpg,0,1,"C1.5, C1.5, B5.0"
2026-03-25T20:51:39.767674,2/22/2026 16:00,2/23/2026 4:00,No Flare,0.965894341,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_16.00.00.jpg,0,1,B5.0
2026-03-25T20:51:39.854123,2/22/2026 17:00,2/23/2026 5:00,No Flare,0.967234731,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_17.00.00.jpg,0,1,B5.0
2026-03-25T20:51:39.935312,2/22/2026 18:00,2/23/2026 6:00,No Flare,0.965500474,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_18.00.00.jpg,0,1,B5.0
2026-03-25T20:51:40.025001,2/22/2026 19:00,2/23/2026 7:00,No Flare,0.966444731,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_19.00.00.jpg,0,1,B5.0
2026-03-25T20:51:40.124047,2/22/2026 20:00,2/23/2026 8:00,No Flare,0.966817677,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_20.00.00.jpg,0,1,B5.0
2026-03-25T20:51:40.225018,2/22/2026 21:00,2/23/2026 9:00,No Flare,0.967717409,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_21.00.00.jpg,0,1,B5.0
2026-03-25T20:51:40.318295,2/22/2026 22:00,2/23/2026 10:00,No Flare,0.966401994,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_22.00.00.jpg,0,1,B5.0
2026-03-25T20:51:40.418623,2/22/2026 23:00,2/23/2026 11:00,No Flare,0.965993464,data\hmi_jpg\2026\02\22\HMI.m2026.02.22_23.00.00.jpg,0,1,B5.0
2026-03-25T20:51:40.532114,2/23/2026 0:00,2/23/2026 12:00,No Flare,0.967334867,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_00.00.00.jpg,0,1,B5.0
2026-03-25T20:51:40.638813,2/23/2026 1:00,2/23/2026 13:00,No Flare,0.968127728,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_01.00.00.jpg,0,1,B5.0
2026-03-25T20:51:40.741558,2/23/2026 2:00,2/23/2026 14:00,No Flare,0.966409326,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_02.00.00.jpg,0,1,B5.0
2026-03-25T20:51:40.843807,2/23/2026 3:00,2/23/2026 15:00,No Flare,0.965651274,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_03.00.00.jpg,0,0,
2026-03-25T20:51:40.930543,2/23/2026 4:00,2/23/2026 16:00,No Flare,0.96203053,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_04.00.00.jpg,0,1,B5.4
2026-03-25T20:51:41.020428,2/23/2026 5:00,2/23/2026 17:00,No Flare,0.963056684,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_05.00.00.jpg,0,1,B5.4
2026-03-25T20:51:41.105338,2/23/2026 6:00,2/23/2026 18:00,No Flare,0.963294983,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_06.00.00.jpg,0,1,B5.4
2026-03-25T20:51:41.211279,2/23/2026 7:00,2/23/2026 19:00,No Flare,0.960813046,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_07.00.00.jpg,0,1,B5.4
2026-03-25T20:51:41.314484,2/23/2026 8:00,2/23/2026 20:00,No Flare,0.962475777,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_08.00.00.jpg,0,1,B5.4
2026-03-25T20:51:41.407248,2/23/2026 9:00,2/23/2026 21:00,No Flare,0.964398682,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_09.00.00.jpg,0,1,B5.4
2026-03-25T20:51:41.528366,2/23/2026 10:00,2/23/2026 22:00,No Flare,0.965717018,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_10.00.00.jpg,0,1,B5.4
2026-03-25T20:51:41.637686,2/23/2026 11:00,2/23/2026 23:00,No Flare,0.966217339,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_11.00.00.jpg,0,1,B5.4
2026-03-25T20:51:41.767361,2/23/2026 12:00,2/24/2026 0:00,No Flare,0.965371609,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_12.00.00.jpg,0,1,"B5.4, B5.7"
2026-03-25T20:51:41.879609,2/23/2026 13:00,2/24/2026 1:00,No Flare,0.967063069,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_13.00.00.jpg,0,1,"B5.4, B5.7"
2026-03-25T20:51:42.018017,2/23/2026 14:00,2/24/2026 2:00,No Flare,0.967436075,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_14.00.00.jpg,0,1,"B5.4, B5.7"
2026-03-25T20:51:42.131835,2/23/2026 15:00,2/24/2026 3:00,No Flare,0.968962431,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_15.00.00.jpg,0,1,"B5.4, B5.7"
2026-03-25T20:51:42.239080,2/23/2026 16:00,2/24/2026 4:00,No Flare,0.967063308,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_16.00.00.jpg,0,1,B5.7
2026-03-25T20:51:42.346929,2/23/2026 17:00,2/24/2026 5:00,No Flare,0.968646348,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_17.00.00.jpg,0,1,B5.7
2026-03-25T20:51:42.444190,2/23/2026 18:00,2/24/2026 6:00,No Flare,0.969505191,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_18.00.00.jpg,0,1,B5.7
2026-03-25T20:51:42.533662,2/23/2026 19:00,2/24/2026 7:00,No Flare,0.969232559,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_19.00.00.jpg,0,1,B5.7
2026-03-25T20:51:42.636052,2/23/2026 20:00,2/24/2026 8:00,No Flare,0.968826354,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_20.00.00.jpg,0,1,"B5.7, C1.1, C1.0"
2026-03-25T20:51:42.731144,2/23/2026 21:00,2/24/2026 9:00,No Flare,0.966549397,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_21.00.00.jpg,0,1,"B5.7, C1.1, C1.0, B9.6"
